,Unnamed: 0,author,statement,source,target,BinaryTarget,BinaryNumTarget
202,202,Stefanie Pousoulides,"""Triggering leftists, Trump's reelection campaign is selling plastic straws.""",Bloggers,True,REAL,1
203,203,Stefanie Pousoulides,"""Food Stamp participation hits 10 year low.""",Donald Trump,True,REAL,1
204,204,Tom Kertscher,"""In 2017, we had more marijuana possession arrests in our country than all other violent crimes combined.""",Cory Booker,True,REAL,1
205,205,Tom Kertscher,"""The wealthiest three families now own more wealth than the bottom half of the country.""",Bernie Sanders,True,REAL,1
206,206,Tom Kertscher,"""The typical black family in this country has one-tenth the wealth of the typical white family.""",Ta-Nehisi Coates,True,REAL,1
207,207,Eric Litke,"""Wisconsin is a Top 10 state for health care coverage.""",Scott Walker,True,REAL,1
208,208,Louis Jacobson,"In 2018, when he ran for senator, ""young voter turnout in early voting was up 500%. We won more votes than any Democrat has in the history of the state of Texas.""",Beto O'Rourke,True,REAL,1
209,209,D.L. Davis,"""The United States is the ONLY industrialized country without universal healthcare.""",Mark Pocan,True,REAL,1
210,210,Mica Soellner,"""Just the last three weeks, on average about 23,000 women, children, men are coming over across the border illegally as family units or as unaccompanied children.""",Ron Johnson,True,REAL,1
211,211,D.L. Davis,"""Most research shows that (UW salaries) are a little behind, and (in) some areas we're behind more than others.""",Ray Cross,True,REAL,1
212,212,Stefanie Pousoulides,"""The VA negotiates prescription drug prices. Medicare doesn't do that.""",Seth Moulton,True,REAL,1
213,213,Miriam Valverde,"Says immigrant military service members applying for U.S. citizenship ""are getting rejected at higher numbers than those who are not veterans.""",Tulsi Gabbard,True,REAL,1
214,214,D.L. Davis,"""We saw the prison population expand and vacancy rates for correctional officers go from 2.9% to 15.2%"" over the last eight years.",Chris Taylor,True,REAL,1
215,215,Tom Kertscher,"""We beat the NRA with tough, tough gun laws"" in Colorado.",John Hickenlooper,True,REAL,1
216,216,Louis Jacobson,"""In fact, ‘high Crimes and Misdemeanors’ is not defined in the Constitution and does not require corresponding statutory charges. The context implies conduct that violates the public trust—and that view is echoed by the Framers of the Constitution and early American scholars.""",Justin Amash,True,REAL,1
217,217,Jill Terreri,"""I actually in 2005 ran on Medicare for all.""",Kirsten Gillibrand,True,REAL,1
218,218,Louis Jacobson,"""We’ve had a 30% increase in suicides in this country in just 15 years.""",Amy Klobuchar,True,REAL,1
219,219,Gaëlle Fournier,"""Suicide is the second-leading cause of death among 15-19 year olds and 25-34 year olds in Missouri.""",Tracy McCreery,True,REAL,1
220,220,Madlin Mekelburg,"""Texas actually leads in the number of (Confederate) monuments removed.""",Brandon Creighton,True,REAL,1
221,221,Gaëlle Fournier,"""Over 30 states passed the legislation to ban powdered alcohol,"" and Missouri is not one of them",Patricia Pike,True,REAL,1
222,222,John Kruzel,"""I’m one of the first guys to introduce a climate change bill, way, way back in ‘87.""",Joe Biden,True,REAL,1
223,223,Eric Litke,"""99.4% of businesses in Wisconsin are small businesses,"" and they employ ""nearly half of our workforce.""",Ron Johnson,True,REAL,1
224,224,Yanqi Xu,"""You've got millions of families paying 40, 50, 60% of their limited incomes to put a roof over their heads.""",Bernie Sanders,True,REAL,1
225,225,Mica Soellner,"""The unemployment rate for Wisconsin workers has reached historic lows. It’s never been this low before, ever, ever, ever.""",Donald Trump,True,REAL,1
226,226,Miriam Valverde,"Speaking of the financial crisis that gained traction in 2007, ""I talked about it to anyone who would listen, a crisis is coming.""",Elizabeth Warren,True,REAL,1
227,227,Jill Terreri,"""The enumeration clause speaks to the count of every individual, and not just Americans, not just citizens.""",Letitia James,True,REAL,1
228,228,Kennedy Simone,"""All the ponds in Missouri for which we have data are causing groundwater contamination. … This is a statewide issue.""",Maxine Lipeles,True,REAL,1
229,229,Madlin Mekelburg,"Says 74% of people in Texas are ""crammed into 4% of the land.""",Bennett Sandlin,True,REAL,1
230,230,Emmarie Huetteman,"""Big pharmaceuticals pay off — they literally pay off — generics to keep the prices and the competition off the market.""",Amy Klobuchar,True,REAL,1
231,231,Paul Specht,"Says ""5 out of 10"" GOP candidates don’t live in North Carolina’s 9th Congressional District.",Stony Rushing,True,REAL,1
232,232,Ellie French,"""In my own state of Vermont, from the very first days of our state's history, what our Constitution says is that everybody can vote. That is true. So people in jail can vote.""",Bernie Sanders,True,REAL,1
233,233,Al Bernardi,"""I was the only member of the Senate – Republican or Democrat – who has consistently voted against efforts to use the so called ‘nuclear option’ to change the rules of the Senate.""",Joe Manchin,True,REAL,1
234,234,Stephanie Alvaro,"""West Virginia’s exports increased for the second year in a row in 2018, reaching $8.1 billion. Additionally, West Virginia’s export growth rate was 14.2%, nearly double the national average of 7.6%.""",West Virginia Republican Party,True,REAL,1
235,235,Al Bernardi,"""Our state has fewer science, technology, engineering and math graduates than any neighboring state.""",E. Gordon Gee,True,REAL,1
236,236,Madlin Mekelburg,"""Since 2011, we have documentation of 1,671 dead bodies we have recovered in Texas, many in Brooks County.""",Dan Patrick,True,REAL,1
237,237,Amy Sherman,"""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate, and that number is going up.""",Mac Heller,True,REAL,1
238,238,Bill McCarthy,"""Currently, 23 percent of our military's infrastructure is graded as 'poor' while 9 percent is 'failing.'""",Allen Thomas,True,REAL,1
239,239,Jill Terreri,"""In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants.""",Donald Trump,True,REAL,1
240,240,Madlin Mekelburg,"""There have been zero reported instances of any child born alive after an abortion in Texas.""",Donna Howard,True,REAL,1
241,241,Catherine Harrington,"The Affordable Care Act ""provided over 200,000 West Virginians with health care coverage.""",West Virginia Democratic Party,True,REAL,1
242,242,D.L. Davis,"""Wisconsin (has) the highest infant mortality rate for black babies nationwide.""",Shelia Stubbs,True,REAL,1
243,243,Madlin Mekelburg,"""Like every budget passed by the Senate since I have been lieutenant governor, Senate Bill 1 is within the spending limit set by the Texas Constitution.""",Dan Patrick,True,REAL,1
244,244,Bill McCarthy,"Says all North Carolina teachers do not currently get a ""duty free lunch break.""",John Torbett,True,REAL,1
245,245,Zara McDowell-Barker,"""Missouri ranks 45th in the nation in per capita state fiscal support for higher education and Missouri State is last among Missouri schools.""",Clif Smart,True,REAL,1
246,246,Mica Soellner,"""About 80 percent of (the manufacturing and agriculture) tax credit goes to claimants who are making $1 million or more.""",Daniel Riemer,True,REAL,1
247,247,Madlin Mekelburg,"""Right now, 1 in 4 Texas women of reproductive age are uninsured, totaling 1.5 million Texas women.""",John Bucy III,True,REAL,1
248,248,Jill Terreri,"For Cabinet posts, ""I have the best voting record against Trump nominees of anyone else running for president""",Kirsten Gillibrand,True,REAL,1
249,249,Matthew Riley,"Says an ICE detainer request ""is not a valid warrant.""",Quentin Miller,True,REAL,1
250,250,Mica Soellner,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",Tammy Baldwin,True,REAL,1
251,251,Sidney Steele,"Says ""zero"" African Americans have presented to the House Budget Committee in 2019.",Tommie Pierson Jr.,True,REAL,1
252,252,Magdaline Duncan,"""We are always going to need architects, doctors, we’re going to need professionals with four-year degrees. But 65 to 70 percent of the people in Missouri don’t have degrees.""",Mike Parson,True,REAL,1
253,253,Eric Litke,"""Over the last eight years, we’ve shown that even though we’ve cut taxes by $8 billion, revenues continue to grow.""",John Nygren,True,REAL,1
254,254,Chris Nichols,"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.""",Gavin Newsom,True,REAL,1
255,255,Jon Greenberg,"The Boeing 737 Max 8, the type of plane that crashed in Ethiopia, continues to fly in the United States, despite the FAA saying ""software updates are likely coming.""",Elizabeth Warren,True,REAL,1
256,256,Bill McCarthy,"""Since 2011, the gap in high school graduation rates between African-American students and all students has been cut in half, from 6.4 percent to 3.1 percent.""",Phil Berger,True,REAL,1
257,257,Sidney Steele,"""We maintain this (Missouri highway) system with one of the lowest levels of funding in the country.""",Mike Parson,True,REAL,1
258,258,Warren Fiske,"Virginia House ""Republicans have had more African-Americans on key committees than when the Democrats were in control.""",Chris Jones,True,REAL,1
259,259,Erica Anderson,"West Virginia has ""the nation’s lowest workforce participation rate, which hovers around 50 percent, when the national average is about 63 percent.""",E. Gordon Gee,True,REAL,1
260,260,Chris Nichols,"""More than a million Californians"" do not have ""clean water to bathe in or drink.""",Gavin Newsom,True,REAL,1
261,261,Warren Fiske,"""Today’s minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",Bobby Scott,True,REAL,1
262,262,Tom Kertscher,"""I have more military experience than anybody who’s arrived behind that desk since George H.W. Bush.""",Pete Buttigieg,True,REAL,1
263,263,Warren Fiske,"On extreme-risk guns laws, ""This idea has passed Republican legislatures in other states and has been signed by Republican governors.""",Ralph Northam,True,REAL,1
264,264,Paul Specht,"A bill passed by GOP legislators ""makes it harder to prosecute people and groups that violate campaign finance laws.""",Roy Cooper,True,REAL,1
265,265,Jill Terreri,"""The facts are, the majority of opioids and all kinds of other things that are connected to the opioids are coming through the point of entry.""",Nita Lowey,True,REAL,1
266,266,Jill Terreri,"New York has passed ""the best paid family leave"" program in the United States of America.",Andrew Cuomo,True,REAL,1
267,267,Morgan Keith,"The National Defense Authorization Act for fiscal year 2019 ""includes the largest pay raise in nearly 10 years.""",Roy Blunt,True,REAL,1
268,268,Shannon MacNeil,"""Adjusting for inflation, West Virginia’s median household income has not grown in a decade.""",Mike Romano,True,REAL,1
269,269,Liz Newton,"The poverty rate in West Virginia ""was 19.1 percent, the fourth-highest in the country.""",Mike Romano,True,REAL,1
270,270,Jill Terreri,"""There is nothing that we have done on Amazon that we have not done with hundreds of other projects.""",Andrew Cuomo,True,REAL,1
271,271,Julia Mellett,"""In 2017, West Virginia’s $43,469 median household income was $16,867 below the national average, ranking 50th.""",Mike Romano,True,REAL,1
272,272,Kyra Haas,"Says Ann Coulter said, ""I am a settler. I am descended from settlers — not from immigrants.""",Bloggers,True,REAL,1
